instruction_text,thisN,thisTrialN,thisRepN,key_resp_instruction.keys,key_resp_instruction.rt,key_resp_instruction.duration,clip_file,clip_path,sound_path,movie,subtitles,n_cut,clip_num,first_cut,second_cut,clip_duration,attention_check_question,attention_check_correct,attention_check_distractor_1,attention_check_distractor_2,attention_check_distractor_3,prac_attention_resp.keys,prac_attention_resp.rt,prac_attention_resp.duration,exp_atttention_resp.keys,exp_pause_resp.keys,exp_atttention_resp.rt,exp_atttention_resp.duration,exp_pause_resp.rt,exp_pause_resp.duration,instruction_trials.thisRepN,instruction_trials.thisTrialN,instruction_trials.thisN,instruction_trials.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,thisRow.t,notes,assigned_ls_group,instructions.started,text_instruction.started,key_resp_instruction.started,instructions.stopped,instruction_trials.key_resp_instruction.keys,instruction_trials.key_resp_instruction.rt,instruction_trials.key_resp_instruction.duration,informed_consent.started,slider_informed_consent.started,text_informed_consent.started,informed_consent.stopped,slider_informed_consent.response,slider_informed_consent.rt,begin_practice.started,begin_practice_text.started,begin_practice.stopped,Practice_clip_name,Practice_video_used,Practice_audio_used,Practice_modality,Practice_subtitles,Practice_attention_check,practice_clip.started,prac_feedback.started,prac_fixation_cross.started,prac_fixation_cross.stopped,prac_clip.started,prac_sound.started,prac_clip.stopped,practice_clip.stopped,Practice_all_cut_rts,Practice_correct_key_required,practice_attention_check.started,prac_attention_resp.started,prac_question.started,prac_options.started,practice_attention_check.stopped,practice_trials.prac_attention_resp.keys,practice_trials.prac_attention_resp.rt,practice_trials.prac_attention_resp.duration,prac_sound.stopped,begin_experiment.started,begin_experiment_text.started,begin_experiment_text.stopped,begin_experiment.stopped,video_used,audio_used,condition_modality,experiment_clip.started,exp_fixation_cross.started,exp_clip.started,exp_sound.started,exp_fixation_cross.stopped,exp_sound.stopped,exp_clip.stopped,experiment_clip.stopped,all_cut_rts,experiment_attention_check.started,experiment_attention_check.stopped,experiment_trials.exp_atttention_resp.keys,experiment_pause.started,experiment_pause.stopped,experiment_trials.exp_pause_resp.keys,correct_key_required,exp_atttention_resp.started,exp_question.started,exp_options.started,experiment_trials.exp_atttention_resp.rt,experiment_trials.exp_atttention_resp.duration,exp_pause_text.started,exp_pause_resp.started,exp_countdown.started,exp_pause_resp.stopped,exp_countdown.stopped,experiment_trials.exp_pause_resp.rt,experiment_trials.exp_pause_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,239,239,0,,,,clip_lied_14_sub_0,clips/clip_lied_14_sub_0.mp4,audios/clip_lied_14_sub_0.mp3,lied,sub,0,14,NA,NA,9667,Wo sitzt die Frau?,in einem Auto,in einem U-Boot,in einem Flugzeug,im Bus,,,,None,None,,,,,,,,,,,,,0,239,239,239,3337.0314672999957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_27_sub_0.mp4,audios/clip_claude_27_sub_0.mp3,audiovisual,3337.023944000015,3337.4163655000157,3337.6173969999945,3337.615670566655,3337.6173969999945,3349.634206399991,3349.837482300005,3349.634414900007,[],3349.731450799998,3349.7314838999882,None,3349.731535900006,3349.7315719999897,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,240,240,0,,,,clip_lied_15_nosub_2,clips/clip_lied_15_nosub_2.mp4,audios/clip_lied_15_nosub_2.mp3,lied,nosub,2,15,1940.0,5820.0,9000,Wo steigt der Mann aus?,aus einem Auto,aus einem Zug,aus einem Bus,aus einem Flugzeug,,,,None,None,,,,,,,,,,,,,0,240,240,240,3349.837482300005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_04_nosub_2.mp4,audios/silence.mp3,visual,3349.83136370001,3350.244043100014,3350.4446199999948,3350.4440747666563,3350.4446199999948,3351.695879600011,3359.6984179000137,3359.47460039999,[],3359.579891600006,3359.5799397999945,None,3359.5799826,3359.580005399999,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,241,241,0,,,,clip_lied_15_sub_2,clips/clip_lied_15_sub_2.mp4,audios/clip_lied_15_sub_2.mp3,lied,sub,2,15,2000.0,5866.0,9000,Wo steigt der Mann aus?,aus einem Auto,aus einem Zug,aus einem Bus,aus einem Flugzeug,,,,None,None,,,,,,,,,,,,,0,241,241,241,3359.6984179000137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_21_nosub_1.mp4,audios/clip_claude_21_nosub_1.mp3,audiovisual,3359.6931424000068,3360.0921978999977,3360.293714600004,3360.2931255666813,3360.293714600004,3372.562536100013,3372.73691420001,3372.5627464000136,[9.85688829998253],3372.653497899999,3372.6535398999986,None,3372.6536051000003,3372.653628,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,242,242,0,,,,clip_lied_16_nosub_2,clips/clip_lied_16_nosub_2.mp4,audios/clip_lied_16_nosub_2.mp3,lied,nosub,2,16,2680.0,5320.0,10580,Welche Person weint in dieser Szene?,die Frau,der Mann,beide,keine,,,,None,None,,,,,,,,,,,,,0,242,242,242,3372.73691420001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_09_nosub_1.mp4,audios/silence.mp3,visual,3372.734498500009,3373.162932200008,3373.3633168000088,3373.3627648666775,3373.3633168000088,3374.614804200013,3383.9399129000085,3383.7797504999908,[],3383.8566640999925,3383.8567009000108,None,3383.8567387000076,3383.8567561999953,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,243,243,0,,,,clip_lied_16_sub_2,clips/clip_lied_16_sub_2.mp4,audios/clip_lied_16_sub_2.mp3,lied,sub,2,16,2733.0,5366.0,10567,Welche Person weint in dieser Szene?,die Frau,der Mann,beide,keine,,,,None,None,,,,,,,,,,,,,0,243,243,243,3383.9399129000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_10_nosub_0.mp4,audios/silence.mp3,visual,3383.9338805000007,3384.3580202000157,3384.556758599996,3384.556918166669,3384.5734606999904,3385.8085022000014,3394.7638196999906,3394.5899818000034,[],3394.670866600005,3394.670913400012,None,3394.6709480000136,3394.670971399988,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,244,244,0,,,,clip_lied_17_nosub_2,clips/clip_lied_17_nosub_2.mp4,audios/clip_lied_17_nosub_2.mp3,lied,nosub,2,17,1400.0,6440.0,10000,Was ist im Hintergrund?,die Berge,das Meer,eine Stadt,ein Wald,,,,None,None,,,,,,,,,,,,,0,244,244,244,3394.7638196999906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_09_nosub_2.mp4,audios/silence.mp3,visual,3394.7608801999886,3395.173520000011,3395.374536999996,3395.3740340666595,3395.374536999996,3396.625159599993,3407.004428299988,3406.8253900000127,[],3406.904869699996,3406.9049131000065,None,3406.9049479000096,3406.9049640000158,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,245,245,0,,,,clip_lied_17_sub_2,clips/clip_lied_17_sub_2.mp4,audios/clip_lied_17_sub_2.mp3,lied,sub,2,17,1466.0,6500.0,10000,Was ist im Hintergrund?,die Berge,das Meer,eine Stadt,ein Wald,,,,None,None,,,,,,,,,,,,,0,245,245,245,3407.004428299988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_28_nosub_1.mp4,audios/silence.mp3,visual,3406.998687799991,3407.4090559000033,3407.6103551000124,3407.60965516666,3407.6103551000124,3408.8612014999962,3418.1358492000145,3417.9419702999876,[],3418.0364132999966,3418.0364502000157,None,3418.036489399994,3418.0365059000032,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,246,246,0,,,,clip_lied_18_nosub_2,clips/clip_lied_18_nosub_2.mp4,audios/clip_lied_18_nosub_2.mp3,lied,nosub,2,18,4240.0,6280.0,10680,Was hat der Mann im Gesicht?,Schmutz,Schminke,eine Maske,eine Narbe,,,,None,None,,,,,,,,,,,,,0,246,246,246,3418.1358492000145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_20_nosub_0.mp4,audios/silence.mp3,visual,3418.1297114999907,3418.534494099993,3418.752933700016,3418.7523681666685,3418.7357015000016,3420.003463900008,3430.4704039999924,3430.2705720000085,[],3430.3740714000014,3430.374122900015,None,3430.374180100014,3430.374200799997,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,247,247,0,,,,clip_lied_18_sub_2,clips/clip_lied_18_sub_2.mp4,audios/clip_lied_18_sub_2.mp3,lied,sub,2,18,4300.0,6333.0,10667,Was hat der Mann im Gesicht?,Schmutz,Schminke,eine Maske,eine Narbe,,,,None,None,,,,,,,,,,,,,0,247,247,247,3430.4704039999924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_36_nosub_0.mp4,audios/silence.mp3,visual,3430.4644894000085,3430.879449,3431.0796905999887,3431.0792509666685,3431.0796905999887,3432.3310550999886,3441.12853300001,3440.9445218000037,[],3441.033270499989,3441.033318600006,None,3441.0333877000085,3441.0334096000006,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,248,248,0,,,,clip_lied_19_nosub_1,clips/clip_lied_19_nosub_1.mp4,audios/clip_lied_19_nosub_1.mp3,lied,nosub,1,19,3880.0,NA,10680,Was hat der Mann in der Hand?,einen Zahn,einen Ring,eine Tafel Schokolade,einen Schlüssel,,,,None,None,,,,,,,,,,,,,0,248,248,248,3441.12853300001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_14_sub_0.mp4,audios/silence.mp3,visual,3441.12414,3441.5467739999876,3441.747630099999,3441.746838066673,3441.747630099999,3442.998852699995,3453.0436166000145,3452.8308997999993,"[3.823350599996047, 8.831224199995631]",3452.931970000005,3452.9320047000074,None,3452.932043000008,3452.9320605999965,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,249,249,0,,,,clip_lied_19_sub_1,clips/clip_lied_19_sub_1.mp4,audios/clip_lied_19_sub_1.mp3,lied,sub,1,19,3933.0,NA,10667,Was hat der Mann in der Hand?,einen Zahn,einen Ring,eine Tafel Schokolade,einen Schlüssel,,,,None,None,,,,,,,,,,,,,0,249,249,249,3453.0436166000145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_08_sub_0.mp4,audios/silence.mp3,visual,3453.038009400014,3453.443897799996,3453.644476299989,3453.6440273666562,3453.644476299989,3454.8965196000063,3465.855443600012,3465.6638502000133,"[5.35138750000624, 9.459520000003977]",3465.750458499999,3465.750491999992,None,3465.7505237000005,3465.7505406000128,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,250,250,0,,,,clip_lied_20_nosub_2,clips/clip_lied_20_nosub_2.mp4,audios/clip_lied_20_nosub_2.mp3,lied,nosub,2,20,2640.0,7040.0,10680,Von welchem Tier ist die Audiodatei?,einer Ziege,einem Schwein,einem Hirsch,einer Ente,,,,None,None,,,,,,,,,,,,,0,250,250,250,3465.855443600012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_15_sub_0.mp4,audios/clip_claude_15_sub_0.mp3,audiovisual,3465.8493697000085,3466.2557435999915,3466.4555179000017,3466.455505766677,3466.4555179000017,3478.4750354000134,3478.6590739999956,3478.4752856999985,[],3478.5640341000108,3478.564081699995,None,3478.564159500005,3478.5641838999873,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,251,251,0,,,,clip_lied_20_sub_2,clips/clip_lied_20_sub_2.mp4,audios/clip_lied_20_sub_2.mp3,lied,sub,2,20,2700.0,7100.0,10667,Von welchem Tier ist die Audiodatei?,einer Ziege,einem Schwein,einem Hirsch,einer Ente,,,,None,None,,,,,,,,,,,,,0,251,251,251,3478.6590739999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_31_sub_1.mp4,audios/clip_wurst_31_sub_1.mp3,audiovisual,3478.653573799995,3479.0759387,3479.276174700004,3479.27618806667,3479.276174700004,3489.3093332000135,3490.5160374999978,3490.3107806000044,[],3490.3941710999934,3490.394220199989,None,3490.394259199995,3490.394275300001,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,252,252,0,,,,clip_lied_21_nosub_2,clips/clip_lied_21_nosub_2.mp4,audios/clip_lied_21_nosub_2.mp3,lied,nosub,2,21,3920.0,9320.0,11500,"Wie ist der Raum, in dem sich die Personen befinden?",hohe Decken,sehr niedrig,schwarz-blau gestrichen,hell und modern,,,,None,None,,,,,,,,,,,,,0,252,252,252,3490.5160374999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_23_sub_0.mp4,audios/clip_claude_23_sub_0.mp3,audiovisual,3490.512246099999,3490.9028020999976,3491.1028829000134,3491.102488966663,3491.1028829000134,3503.254771100008,3503.4415709000023,3503.254989600013,[],3503.34482269999,3503.3448634000088,None,3503.3449394000054,3503.3449749000138,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,253,253,0,,,,clip_lied_21_sub_2,clips/clip_lied_21_sub_2.mp4,audios/clip_lied_21_sub_2.mp3,lied,sub,2,21,3966.0,9366.0,11500,"Wie ist der Raum, in dem sich die Personen befinden?",hohe Decken,sehr niedrig,schwarz-blau gestrichen,hell und modern,,,,None,None,,,,,,,,,,,,,0,253,253,253,3503.4415709000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_24_nosub_1.mp4,audios/silence.mp3,visual,3503.4355477000063,3503.857848399988,3504.058839800011,3504.058205666665,3504.058839800011,3505.310362599994,3516.280915999989,3516.077882100013,"[9.277552000014111, 9.57938660000218]",3516.1759735000087,3516.176005599991,None,3516.176043899992,3516.1760606000025,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,254,254,0,,,,clip_lied_22_nosub_1,clips/clip_lied_22_nosub_1.mp4,audios/clip_lied_22_nosub_1.mp3,lied,nosub,1,22,4800.0,NA,10500,Wie groß ist der Mann?,"über 1,90m","kleiner als 1,9m","kleiner als 1,5m","exakt 1,80m",,,,None,None,,,,,,,,,,,,,0,254,254,254,3516.280915999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_22_nosub_1.mp4,audios/clip_holo_22_nosub_1.mp3,audiovisual,3516.2743548,3516.686632900004,3516.888535200007,3516.886668766678,3516.888535200007,,3526.3043241999985,3526.0905724999902,[9.184631699987222],3526.192407900002,3526.1924758999958,None,3526.192528799991,3526.192557100003,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,255,255,0,,,,clip_lied_22_sub_1,clips/clip_lied_22_sub_1.mp4,audios/clip_lied_22_sub_1.mp3,lied,sub,1,22,4866.0,NA,10500,Wie groß ist der Mann?,"über 1,90m","kleiner als 1,9m","kleiner als 1,5m","exakt 1,80m",,,,None,None,,,,,,,,,,,,,0,255,255,255,3526.3043241999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_27_sub_1.mp4,audios/clip_wurst_27_sub_1.mp3,audiovisual,3526.299470800004,3526.701721499994,3526.9022185000067,3526.902347366679,3526.9022185000067,,3537.302189900016,3537.1034950999892,[6.127714900008868],3537.1950500000094,3537.195097299991,None,3537.195136800001,3537.1951581999892,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,256,256,0,,,,clip_weißt_01_nosub_1,clips/clip_weißt_01_nosub_1.mp4,audios/clip_weißt_01_nosub_1.mp3,weißt,nosub,1,1,4800.0,NA,11000,Woraus steigt der Mann?,aus einem Auto,aus einem Zug,aus einem Bus,aus einem Flugzeug,,,,None,None,,,,,,,,,,,,,0,256,256,256,3537.302189900016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_04_sub_0.mp4,audios/clip_lied_04_sub_0.mp3,audiovisual,3537.297740800015,3537.71112349999,3537.911882699991,3537.911390466678,3537.911882699991,3549.079245700006,3549.079245700006,3548.8958636999887,[],3548.9784125000006,3548.978456599987,None,3548.9785334999906,3548.9785612999985,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,257,257,0,,,,clip_weißt_01_sub_1,clips/clip_weißt_01_sub_1.mp4,audios/clip_weißt_01_sub_1.mp3,weißt,sub,1,1,4866.0,NA,11000,Woraus steigt der Mann?,aus einem Auto,aus einem Zug,aus einem Bus,aus einem Flugzeug,,,,None,None,,,,,,,,,,,,,0,257,257,257,3549.079245700006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_26_sub_0.mp4,audios/silence.mp3,visual,3549.073111100006,3549.4788072000083,3549.6798099000007,3549.679711166657,3549.6798099000007,3550.9313530999934,3560.794328899996,3560.5972948000126,[4.105131899996195],3560.700371999992,3560.7004194000037,None,3560.7005082000105,3560.700536199991,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,258,258,0,,,,clip_weißt_03_nosub_0,clips/clip_weißt_03_nosub_0.mp4,audios/clip_weißt_03_nosub_0.mp3,weißt,nosub,0,3,NA,NA,12000,Was trägt die Frau?,einen Kapuzenpullover,einen Pullunder,eine Regenjacke,einen Mantel,,,,None,None,,,,,,,,,,,,,0,258,258,258,3560.794328899996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_21_nosub_1.mp4,audios/silence.mp3,visual,3560.788361999992,3561.205685199995,3561.407014299999,3561.406440266674,3561.407014299999,3562.657739999995,3571.803737500013,3571.6067746999906,[],3571.6915930999967,3571.6916260000144,None,3571.691658900003,3571.6916789000097,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,259,259,0,,,,clip_weißt_03_sub_0,clips/clip_weißt_03_sub_0.mp4,audios/clip_weißt_03_sub_0.mp3,weißt,sub,0,3,NA,NA,12000,Was trägt die Frau?,einen Kapuzenpullover,einen Pullunder,eine Regenjacke,einen Mantel,,,,None,None,,,,,,,,,,,,,0,259,259,259,3571.803737500013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_19_nosub_1.mp4,audios/clip_weißt_19_nosub_1.mp3,audiovisual,3571.798973600002,3572.197743800003,3572.39856110001,3572.39811636668,3572.39856110001,3582.431022100005,3582.623988200008,3582.4312999999966,[],3582.5262715000135,3582.526310999994,None,3582.526350900007,3582.5263679999916,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,260,260,0,,,,clip_weißt_04_nosub_0,clips/clip_weißt_04_nosub_0.mp4,audios/clip_weißt_04_nosub_0.mp3,weißt,nosub,0,4,NA,NA,10080,Was macht der Mann?,er telefoniert,er schreibt eine Mail,er schreibt bei WhatsApp,er hört Musik,,,,None,None,,,,,,,,,,,,,0,260,260,260,3582.623988200008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_16_sub_2.mp4,audios/silence.mp3,visual,3582.6178370999987,3583.039706700016,3583.240419700014,3583.2398861666775,3583.240419700014,3584.492029899993,3593.996858600003,3593.8233080999926,"[5.105133999983082, 6.627059299993562]",3593.9084041999886,3593.908451800002,None,3593.908488999994,3593.9085070000147,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,261,261,0,,,,clip_weißt_04_sub_0,clips/clip_weißt_04_sub_0.mp4,audios/clip_weißt_04_sub_0.mp3,weißt,sub,0,4,NA,NA,10067,Was macht der Mann?,er telefoniert,er schreibt eine Mail,er schreibt bei WhatsApp,er hört Musik,,,,None,None,,,,,,,,,,,,,0,261,261,261,3593.996858600003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_26_sub_1.mp4,audios/silence.mp3,visual,3593.990691599989,3594.4082024999952,3594.608411299996,3594.607830366677,3594.608411299996,3595.859570700006,3606.835309099988,3606.626917799993,"[3.461467899993295, 10.574143400008325]",3606.7300414000056,3606.7301313999924,None,3606.7301831000077,3606.7302010999992,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,262,262,0,,,,clip_weißt_06_nosub_0,clips/clip_weißt_06_nosub_0.mp4,audios/clip_weißt_06_nosub_0.mp3,weißt,nosub,1,6,4420.0,NA,10300,Wer steht auf der Leiter?,der Mann,die Frau,beide,keiner,,,,None,None,,,,,,,,,,,,,0,262,262,262,3606.835309099988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_17_sub_0.mp4,audios/clip_herz_17_sub_0.mp3,audiovisual,3606.828992900002,3607.2354756999994,3607.4367809999967,3607.4363989666786,3607.4367809999967,,3615.8087237,3615.636319400015,[5.589323899999727],3615.717400099995,3615.717467200011,None,3615.7175118000014,3615.7175388000032,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,263,263,0,,,,clip_weißt_06_sub_0,clips/clip_weißt_06_sub_0.mp4,audios/clip_weißt_06_sub_0.mp3,weißt,sub,1,6,4466.0,NA,10300,Wer steht auf der Leiter?,der Mann,die Frau,beide,keiner,,,,None,None,,,,,,,,,,,,,0,263,263,263,3615.8087237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_35_sub_0.mp4,audios/silence.mp3,visual,3615.8026256000157,3616.233005199989,3616.4340517999954,3616.433415766664,3616.4340517999954,3617.6851554999885,3627.0511665999948,3626.8670252000156,[0.8566853000083938],3626.945437599992,3626.945474100008,None,3626.9455241000105,3626.945567799994,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,264,264,0,,,,clip_weißt_07_nosub_1,clips/clip_weißt_07_nosub_1.mp4,audios/clip_weißt_07_nosub_1.mp3,weißt,nosub,1,7,2620.0,NA,9700,Wo befinden sich die Personen?,auf der Terrasse,im Wohnzimmer,in der Küche,im Garten,,,,None,None,,,,,,,,,,,,,0,264,264,264,3627.0511665999948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_21_nosub_0.mp4,audios/clip_wurst_21_nosub_0.mp3,audiovisual,3627.046202700003,3627.4513325000007,3627.6522152000107,3627.651563066673,3627.6522152000107,3638.3606845999893,3638.3606845999893,3638.168331199995,[],3638.256938400009,3638.257022500009,None,3638.2570683000085,3638.25708499999,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,265,265,0,,,,clip_weißt_07_sub_1,clips/clip_weißt_07_sub_1.mp4,audios/clip_weißt_07_sub_1.mp3,weißt,sub,1,7,2666.0,NA,9700,Wo befinden sich die Personen?,auf der Terrasse,im Wohnzimmer,in der Küche,im Garten,,,,None,None,,,,,,,,,,,,,0,265,265,265,3638.3606845999893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_02_sub_1.mp4,audios/silence.mp3,visual,3638.3543172999925,3638.760103000008,3638.96236830001,3638.9608812666597,3638.96236830001,3640.212604900007,3648.9763782999944,3648.7598612,[5.747605299984571],3648.861494200013,3648.8616309000063,None,3648.8616875000007,3648.8617053999915,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,266,266,0,,,,clip_weißt_11_nosub_0,clips/clip_weißt_11_nosub_0.mp4,audios/clip_weißt_11_nosub_0.mp3,weißt,nosub,0,11,NA,NA,10000,Was liest der Mann?,ein Magazin,ein Buch,eine Zeitung,einen Brief,,,,None,None,,,,,,,,,,,,,0,266,266,266,3648.9763782999944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_09_sub_0.mp4,audios/clip_herz_09_sub_0.mp3,audiovisual,3648.969731799996,3649.375654500007,3649.5760615000036,3649.575744666658,3649.5760615000036,3661.2912955000065,3661.2912955000065,3661.0936094000062,[],3661.1849864000105,3661.1850237000035,None,3661.1850604999927,3661.18509069999,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
